# Output from icenk version 1.01 on Tue Oct  6 12:29:24 2020
# 
# Amorphous CH3OH at 10K, n=1.314, h=1.02 microns, measured on a KBr substrate
# 
# Spectrum file          "example1-spectrum.txt"
# Substrate n and k from "kbr-nk.txt"
# Sample thickness       1.020 microns
# Sample visible index   1.314 at a wavelength of 670.0 nm
# Input parameters from  "icenk-inputfile.txt"
# 
# If this code is used in your research, please cite Gerakines, P.A., and Hudson, R. L. 2020. A Modified Algorithm and Open-source Computational Package for the Determination of Infrared Optical Constants Relevant to Astrophysics. ApJ, 901, 52.
# 
# For the original Python code, calculation details, and general information
# from our group - please visit http://science.gsfc.nasa.gov/691/cosmicice
# 
# Wavnum [cm-1]    Abs(Calculated)           n                  k       
# -------------    ---------------    ---------------    ---------------
# 
2.031700000e+03    9.553723991e-04    1.319850621e+00    5.968397051e-04
2.031800000e+03    9.588225176e-04    1.319840141e+00    6.002381961e-04
2.031900000e+03    9.622725385e-04    1.319832908e+00    6.035016938e-04
2.032000000e+03    9.662726552e-04    1.319824818e+00    6.072799126e-04
2.032100000e+03    9.687726709e-04    1.319816422e+00    6.097630377e-04
2.032200000e+03    9.703727661e-04    1.319808254e+00    6.114522123e-04
2.032300000e+03    9.710727658e-04    1.319799977e+00    6.123613641e-04
2.032400000e+03    9.707228423e-04    1.319792209e+00    6.123344088e-04
2.032500000e+03    9.703728328e-04    1.319783951e+00    6.123277067e-04
2.032600000e+03    9.671728871e-04    1.319774834e+00    6.098733200e-04
2.032700000e+03    9.609728247e-04    1.319767055e+00    6.047496960e-04
2.032800000e+03    9.523728176e-04    1.319762979e+00    5.973821881e-04
2.032900000e+03    9.476727499e-04    1.319762356e+00    5.932700547e-04
2.033000000e+03    9.429727750e-04    1.319759109e+00    5.892671166e-04
2.033100000e+03    9.346726727e-04    1.319759600e+00    5.819734543e-04
2.033200000e+03    9.301726773e-04    1.319764710e+00    5.777993850e-04
2.033300000e+03    9.307726385e-04    1.319771151e+00    5.780129051e-04
2.033400000e+03    9.364727355e-04    1.319775483e+00    5.827560762e-04
2.033500000e+03    9.413227494e-04    1.319776389e+00    5.869003696e-04
2.033600000e+03    9.461728409e-04    1.319779857e+00    5.909381787e-04
2.033700000e+03    9.579729139e-04    1.319781932e+00    6.010861980e-04
2.033800000e+03    9.696730861e-04    1.319777814e+00    6.114029912e-04
2.033900000e+03    9.798731672e-04    1.319771419e+00    6.205069160e-04
2.034000000e+03    9.874733193e-04    1.319760852e+00    6.275188728e-04
2.034100000e+03    9.897233400e-04    1.319750505e+00    6.298623761e-04
2.034200000e+03    9.919734407e-04    1.319741242e+00    6.321608559e-04
2.034300000e+03    9.928734526e-04    1.319729680e+00    6.333788465e-04
2.034400000e+03    9.895735118e-04    1.319717171e+00    6.309793411e-04
2.034500000e+03    9.815734458e-04    1.319705162e+00    6.244673999e-04
2.034600000e+03    9.687734070e-04    1.319697787e+00    6.135855817e-04
2.034700000e+03    9.603733132e-04    1.319695294e+00    6.063328706e-04
2.034800000e+03    9.519733138e-04    1.319687712e+00    5.992917140e-04
2.034900000e+03    9.333731342e-04    1.319683349e+00    5.832394267e-04
2.035000000e+03    9.157730191e-04    1.319688827e+00    5.676516476e-04
2.035100000e+03    9.026728505e-04    1.319699239e+00    5.557773328e-04
2.035200000e+03    8.967728141e-04    1.319714353e+00    5.499754204e-04
2.035300000e+03    8.980227674e-04    1.319727033e+00    5.504970493e-04
2.035400000e+03    8.992727984e-04    1.319740601e+00    5.509817710e-04
2.035500000e+03    9.100728289e-04    1.319756481e+00    5.596806872e-04
2.035600000e+03    9.267730086e-04    1.319765909e+00    5.737802250e-04
2.035700000e+03    9.464731469e-04    1.319771176e+00    5.906613254e-04
2.035800000e+03    9.661733898e-04    1.319766619e+00    6.079483957e-04
2.035900000e+03    9.748234619e-04    1.319759351e+00    6.157321596e-04
2.036000000e+03    9.834735974e-04    1.319758036e+00    6.232685505e-04
2.036100000e+03    9.972737092e-04    1.319753362e+00    6.354238534e-04
2.036200000e+03    1.006873874e-03    1.319743926e+00    6.441217997e-04
2.036300000e+03    1.013273931e-03    1.319734721e+00    6.500256004e-04
2.036400000e+03    1.017074045e-03    1.319724647e+00    6.537032946e-04
2.036500000e+03    1.018024051e-03    1.319716198e+00    6.548342628e-04
2.036600000e+03    1.018974132e-03    1.319708956e+00    6.559152324e-04
2.036700000e+03    1.019474131e-03    1.319701840e+00    6.565994484e-04
2.036800000e+03    1.018974198e-03    1.319694938e+00    6.564050931e-04
2.036900000e+03    1.017674179e-03    1.319688708e+00    6.554871362e-04
2.037000000e+03    1.015474226e-03    1.319683380e+00    6.537493305e-04
2.037100000e+03    1.014124201e-03    1.319679385e+00    6.526955735e-04
2.037200000e+03    1.012774255e-03    1.319674330e+00    6.516859128e-04
2.037300000e+03    1.009474213e-03    1.319670219e+00    6.489416381e-04
2.037400000e+03    1.006074241e-03    1.319667753e+00    6.460426450e-04
2.037500000e+03    1.003474197e-03    1.319667238e+00    6.437585950e-04
2.037600000e+03    1.002974246e-03    1.319667029e+00    6.432878545e-04
2.037700000e+03    1.002474219e-03    1.319667145e+00    6.428036226e-04
2.037800000e+03    1.004074282e-03    1.319668713e+00    6.440849048e-04
2.037900000e+03    1.008374295e-03    1.319669816e+00    6.477322632e-04
2.038000000e+03    1.015574413e-03    1.319669750e+00    6.539485206e-04
2.038100000e+03    1.024174480e-03    1.319665133e+00    6.615695853e-04
2.038200000e+03    1.028124585e-03    1.319658109e+00    6.652481812e-04
2.038300000e+03    1.032074611e-03    1.319652990e+00    6.688474755e-04
2.038400000e+03    1.036974728e-03    1.319644447e+00    6.734139920e-04
2.038500000e+03    1.037074735e-03    1.319633598e+00    6.739041221e-04
2.038600000e+03    1.032074766e-03    1.319623471e+00    6.699325496e-04
2.038700000e+03    1.023474680e-03    1.319618334e+00    6.626265123e-04
2.038800000e+03    1.018824693e-03    1.319617035e+00    6.585944987e-04
2.038900000e+03    1.014174636e-03    1.319614459e+00    6.546156844e-04
2.039000000e+03    1.008174629e-03    1.319616308e+00    6.492811579e-04
2.039100000e+03    1.008074594e-03    1.319621872e+00    6.489190144e-04
2.039200000e+03    1.015074695e-03    1.319627030e+00    6.547418897e-04
2.039300000e+03    1.027774792e-03    1.319625781e+00    6.657811188e-04
2.039400000e+03    1.035174927e-03    1.319618626e+00    6.724601142e-04
2.039500000e+03    1.042574984e-03    1.319614204e+00    6.790252545e-04
2.039600000e+03    1.054375167e-03    1.319603320e+00    6.896793185e-04
2.039700000e+03    1.058675230e-03    1.319585060e+00    6.941234407e-04
2.039800000e+03    1.053075278e-03    1.319565206e+00    6.900348633e-04
2.039900000e+03    1.037375150e-03    1.319551202e+00    6.769328987e-04
2.040000000e+03    1.025925112e-03    1.319545279e+00    6.671886932e-04
2.040100000e+03    1.014475018e-03    1.319533216e+00    6.576995247e-04
2.040200000e+03    9.889748556e-04    1.319526258e+00    6.357999458e-04
2.040300000e+03    9.663746156e-04    1.319533127e+00    6.158483405e-04
2.040400000e+03    9.507744952e-04    1.319545343e+00    6.017550440e-04
2.040500000e+03    9.445743776e-04    1.319562405e+00    5.956233238e-04
2.040600000e+03    9.464744121e-04    1.319575501e+00    5.966883885e-04
2.040700000e+03    9.483743754e-04    1.319589332e+00    5.977227701e-04
2.040800000e+03    9.604744961e-04    1.319604745e+00    6.075459799e-04
2.040900000e+03    9.783746173e-04    1.319613231e+00    6.226899324e-04
2.041000000e+03    9.993748469e-04    1.319617172e+00    6.407118445e-04
2.041100000e+03    1.020675035e-03    1.319610920e+00    6.594148458e-04
2.041200000e+03    1.030625198e-03    1.319601177e+00    6.684094780e-04
2.041300000e+03    1.040575277e-03    1.319597831e+00    6.771383587e-04
2.041400000e+03    1.057575498e-03    1.319590416e+00    6.921536824e-04
2.041500000e+03    1.070575632e-03    1.319575635e+00    7.040012210e-04
2.041600000e+03    1.078775795e-03    1.319558964e+00    7.117604281e-04
2.041700000e+03    1.081475846e-03    1.319540115e+00    7.148362231e-04
2.041800000e+03    1.079875918e-03    1.319523950e+00    7.140694294e-04
2.041900000e+03    1.078275927e-03    1.319506412e+00    7.133594421e-04
2.042000000e+03    1.069675941e-03    1.319487843e+00    7.066186792e-04
2.042100000e+03    1.056175836e-03    1.319472639e+00    6.954879951e-04
2.042200000e+03    1.039575756e-03    1.319463861e+00    6.814033217e-04
2.042300000e+03    1.030675667e-03    1.319459589e+00    6.738134110e-04
2.042400000e+03    1.021775660e-03    1.319448625e+00    6.665010868e-04
2.042500000e+03    1.004575506e-03    1.319440648e+00    6.518662697e-04
2.042600000e+03    9.892754200e-04    1.319438740e+00    6.386300049e-04
2.042700000e+03    9.762752854e-04    1.319438322e+00    6.273281520e-04
2.042800000e+03    9.652752283e-04    1.319440579e+00    6.176514109e-04
2.042900000e+03    9.600751582e-04    1.319442672e+00    6.130123280e-04
2.043000000e+03    9.548751661e-04    1.319439508e+00    6.085912434e-04
2.043100000e+03    9.442750601e-04    1.319436234e+00    5.994923369e-04
2.043200000e+03    9.326750033e-04    1.319435905e+00    5.894053876e-04
2.043300000e+03    9.201748697e-04    1.319437049e+00    5.784780230e-04
2.043400000e+03    9.077747902e-04    1.319443135e+00    5.674339686e-04
2.043500000e+03    9.024247052e-04    1.319450935e+00    5.624322033e-04
2.043600000e+03    8.970746942e-04    1.319454837e+00    5.575922577e-04
2.043700000e+03    8.894745906e-04    1.319461948e+00    5.506692610e-04
2.043800000e+03    8.862745841e-04    1.319471954e+00    5.474413036e-04
2.043900000e+03    8.878745567e-04    1.319481963e+00    5.483741944e-04
2.044000000e+03    8.935746381e-04    1.319488860e+00    5.529897641e-04
2.044100000e+03    8.977746499e-04    1.319492446e+00    5.564417473e-04
2.044200000e+03    9.019747214e-04    1.319497769e+00    5.598215647e-04
2.044300000e+03    9.112747799e-04    1.319501294e+00    5.676955816e-04
2.044400000e+03    9.197749072e-04    1.319499557e+00    5.750935752e-04
2.044500000e+03    9.258749541e-04    1.319495891e+00    5.804908406e-04
2.044600000e+03    9.288750411e-04    1.319490108e+00    5.832889422e-04
2.044700000e+03    9.286750330e-04    1.319485585e+00    5.832616542e-04
2.044800000e+03    9.284750877e-04    1.319481064e+00    5.832343722e-04
2.044900000e+03    9.251750527e-04    1.319476034e+00    5.805420610e-04
2.045000000e+03    9.196750553e-04    1.319473136e+00    5.758557092e-04
2.045100000e+03    9.130749801e-04    1.319472456e+00    5.701248470e-04
2.045200000e+03    9.072749658e-04    1.319475471e+00    5.649346711e-04
2.045300000e+03    9.053749223e-04    1.319479423e+00    5.630846856e-04
2.045400000e+03    9.034749427e-04    1.319482644e+00    5.612651250e-04
2.045500000e+03    9.027749065e-04    1.319488202e+00    5.603883430e-04
2.045600000e+03    9.055749633e-04    1.319494032e+00    5.625320186e-04
2.045700000e+03    9.115749895e-04    1.319499090e+00    5.674790778e-04
2.045800000e+03    9.196751056e-04    1.319500245e+00    5.744062525e-04
2.045900000e+03    9.238251296e-04    1.319499174e+00    5.780039620e-04
2.046000000e+03    9.279752081e-04    1.319500999e+00    5.814814429e-04
2.046100000e+03    9.355752607e-04    1.319501241e+00    5.880118417e-04
2.046200000e+03    9.416753663e-04    1.319499046e+00    5.933437517e-04
2.046300000e+03    9.467754030e-04    1.319496431e+00    5.978265942e-04
2.046400000e+03    9.495754798e-04    1.319493690e+00    6.003227710e-04
2.046500000e+03    9.523754879e-04    1.319494339e+00    6.026782922e-04
2.046600000e+03    9.600755993e-04    1.319495872e+00    6.092394984e-04
2.046700000e+03    9.705756820e-04    1.319494830e+00    6.183308632e-04
2.046800000e+03    9.834758524e-04    1.319491425e+00    6.295971902e-04
2.046900000e+03    9.968759829e-04    1.319481293e+00    6.415739560e-04
2.047000000e+03    1.002426108e-03    1.319468284e+00    6.468733702e-04
2.047100000e+03    1.007976167e-03    1.319457873e+00    6.520646740e-04
2.047200000e+03    1.013476298e-03    1.319442293e+00    6.574262465e-04
2.047300000e+03    1.011776309e-03    1.319423921e+00    6.566709266e-04
2.047400000e+03    1.002076305e-03    1.319406082e+00    6.489696276e-04
2.047500000e+03    9.861761684e-04    1.319395767e+00    6.355918419e-04
2.047600000e+03    9.767261366e-04    1.319391169e+00    6.275607428e-04
2.047700000e+03    9.672760579e-04    1.319381229e+00    6.197514700e-04
2.047800000e+03    9.484759437e-04    1.319375293e+00    6.036865311e-04
2.047900000e+03    9.329757803e-04    1.319378292e+00    5.901087988e-04
2.048000000e+03    9.222757143e-04    1.319383461e+00    5.805957163e-04
2.048100000e+03    9.167756315e-04    1.319391067e+00    5.754815532e-04
2.048200000e+03    9.162256580e-04    1.319396130e+00    5.747556500e-04
2.048300000e+03    9.156756291e-04    1.319399993e+00    5.740794185e-04
2.048400000e+03    9.176756819e-04    1.319403734e+00    5.756142677e-04
2.048500000e+03    9.212756961e-04    1.319405390e+00    5.786193368e-04
2.048600000e+03    9.253757770e-04    1.319405266e+00    5.821303576e-04
2.048700000e+03    9.290758018e-04    1.319402771e+00    5.853931852e-04
2.048800000e+03    9.303258638e-04    1.319399430e+00    5.865717711e-04
2.048900000e+03    9.315758669e-04    1.319396686e+00    5.877254863e-04
2.049000000e+03    9.322759257e-04    1.319392505e+00    5.884629361e-04
2.049100000e+03    9.310759097e-04    1.319388319e+00    5.875574249e-04
2.049200000e+03    9.281759342e-04    1.319384647e+00    5.851606425e-04
2.049300000e+03    9.245758894e-04    1.319383524e+00    5.820531983e-04
2.049400000e+03    9.232759202e-04    1.319383427e+00    5.808924061e-04
2.049500000e+03    9.219758947e-04    1.319383111e+00    5.797407300e-04
2.049600000e+03    9.214759288e-04    1.319384740e+00    5.792003953e-04
2.049700000e+03    9.244759366e-04    1.319387127e+00    5.816546826e-04
2.049800000e+03    9.311760376e-04    1.319388303e+00    5.873577291e-04
2.049900000e+03    9.402761145e-04    1.319384995e+00    5.953206571e-04
2.050000000e+03    9.450762157e-04    1.319378372e+00    5.997029861e-04
2.050100000e+03    9.498762556e-04    1.319374025e+00    6.039906964e-04
2.050200000e+03    9.575763864e-04    1.319366014e+00    6.109364761e-04
2.050300000e+03    9.613764349e-04    1.319353782e+00    6.146853518e-04
2.050400000e+03    9.600764933e-04    1.319341081e+00    6.140453284e-04
2.050500000e+03    9.569764746e-04    1.319330607e+00    6.117575187e-04
2.050600000e+03    9.538765157e-04    1.319318153e+00    6.095519133e-04
2.050700000e+03    9.438764390e-04    1.319305311e+00    6.013996955e-04
2.050800000e+03    9.316763864e-04    1.319297419e+00    5.911423762e-04
2.050900000e+03    9.190762699e-04    1.319291775e+00    5.804474153e-04
2.051000000e+03    9.070762025e-04    1.319291289e+00    5.700585723e-04
2.051100000e+03    9.020761417e-04    1.319291909e+00    5.656729749e-04
2.051200000e+03    8.970761452e-04    1.319288303e+00    5.614626582e-04
2.051300000e+03    8.891760636e-04    1.319286365e+00    5.546783171e-04
2.051400000e+03    8.836760541e-04    1.319286476e+00    5.498831971e-04
2.051500000e+03    8.802760101e-04    1.319286154e+00    5.469204756e-04
2.051600000e+03    8.783760364e-04    1.319284934e+00    5.452909778e-04
2.051700000e+03    8.773760201e-04    1.319282120e+00    5.445048809e-04
2.051800000e+03    8.763760631e-04    1.319277023e+00    5.438134305e-04
2.051900000e+03    8.730760362e-04    1.319269531e+00    5.412346387e-04
2.052000000e+03    8.665760353e-04    1.319261449e+00    5.359168418e-04
2.052100000e+03    8.561759450e-04    1.319253259e+00    5.272359968e-04
2.052200000e+03    8.417758616e-04    1.319249667e+00    5.149115399e-04
2.052300000e+03    8.331757692e-04    1.319249857e+00    5.074401899e-04
2.052400000e+03    8.245757439e-04    1.319243976e+00    5.002207680e-04
2.052500000e+03    8.068755763e-04    1.319240546e+00    4.850433240e-04
2.052600000e+03    7.906754592e-04    1.319244477e+00    4.708579282e-04
2.052700000e+03    7.775753120e-04    1.319250701e+00    4.592552904e-04
2.052800000e+03    7.681752444e-04    1.319260194e+00    4.507126122e-04
2.052900000e+03    7.650751840e-04    1.319268547e+00    4.476563271e-04
2.053000000e+03    7.619751845e-04    1.319273361e+00    4.447467947e-04
2.053100000e+03    7.575751192e-04    1.319278570e+00    4.406989467e-04
2.053200000e+03    7.539751127e-04    1.319284396e+00    4.373164765e-04
2.053300000e+03    7.507750563e-04    1.319290561e+00    4.342654074e-04
2.053400000e+03    7.485750591e-04    1.319297920e+00    4.320282008e-04
2.053500000e+03    7.485250289e-04    1.319305323e+00    4.316448044e-04
2.053600000e+03    7.484750502e-04    1.319313176e+00    4.312427916e-04
2.053700000e+03    7.520750474e-04    1.319323346e+00    4.338945065e-04
2.053800000e+03    7.601751418e-04    1.319332056e+00    4.404896163e-04
2.053900000e+03    7.724752265e-04    1.319339145e+00    4.507752936e-04
2.054000000e+03    7.875754050e-04    1.319339294e+00    4.637636877e-04
2.054100000e+03    7.956254750e-04    1.319335716e+00    4.708224897e-04
2.054200000e+03    8.036755866e-04    1.319336668e+00    4.776930520e-04
2.054300000e+03    8.184757159e-04    1.319334489e+00    4.905162261e-04
2.054400000e+03    8.306758886e-04    1.319325293e+00    5.013859688e-04
2.054500000e+03    8.388759767e-04    1.319314286e+00    5.088790767e-04
2.054600000e+03    8.431760856e-04    1.319300826e+00    5.131088589e-04
2.054700000e+03    8.431761000e-04    1.319288825e+00    5.135685887e-04
2.054800000e+03    8.431761663e-04    1.319276471e+00    5.140430110e-04
2.054900000e+03    8.391761473e-04    1.319262880e+00    5.111184752e-04
2.055000000e+03    8.315761439e-04    1.319250214e+00    5.050510700e-04
2.055100000e+03    8.203760488e-04    1.319240989e+00    4.957370568e-04
2.055200000e+03    8.133260355e-04    1.319235123e+00    4.898638615e-04
2.055300000e+03    8.062759832e-04    1.319223884e+00    4.842135722e-04
2.055400000e+03    7.904758988e-04    1.319213600e+00    4.709792807e-04
2.055500000e+03    7.737757425e-04    1.319209267e+00    4.567238894e-04
2.055600000e+03    7.571756327e-04    1.319207109e+00    4.424661375e-04
2.055700000e+03    7.412754664e-04    1.319210660e+00    4.285769429e-04
2.055800000e+03    7.339754265e-04    1.319215606e+00    4.220455653e-04
2.055900000e+03    7.266753502e-04    1.319214265e+00    4.157749898e-04
2.056000000e+03    7.129752612e-04    1.319214666e+00    4.039158771e-04
2.056100000e+03    7.007751251e-04    1.319219918e+00    3.931499666e-04
2.056200000e+03    6.904750530e-04    1.319226704e+00    3.839592543e-04
2.056300000e+03    6.831749513e-04    1.319236723e+00    3.772211120e-04
2.056400000e+03    6.815249534e-04    1.319245898e+00    3.753880990e-04
2.056500000e+03    6.798749093e-04    1.319253519e+00    3.736195067e-04
2.056600000e+03    6.811749381e-04    1.319262924e+00    3.743194468e-04
2.056700000e+03    6.868749622e-04    1.319270480e+00    3.788876230e-04
2.056800000e+03    6.956750706e-04    1.319275323e+00    3.862391672e-04
2.056900000e+03    7.051751494e-04    1.319274222e+00    3.944395146e-04
2.057000000e+03    7.092252326e-04    1.319270658e+00    3.980452191e-04
2.057100000e+03    7.132752633e-04    1.319268612e+00    4.015876965e-04
2.057200000e+03    7.180753572e-04    1.319263272e+00    4.059125556e-04
2.057300000e+03    7.188753703e-04    1.319255568e+00    4.068887624e-04
2.057400000e+03    7.159753979e-04    1.319247929e+00    4.046747018e-04
2.057500000e+03    7.101753449e-04    1.319242472e+00    3.998721817e-04
2.057600000e+03    7.063253542e-04    1.319239022e+00    3.966667965e-04
2.057700000e+03    7.024753216e-04    1.319232516e+00    3.935882938e-04
2.057800000e+03    6.933752892e-04    1.319225894e+00    3.859928841e-04
2.057900000e+03    6.826751871e-04    1.319222147e+00    3.769009874e-04
2.058000000e+03    6.702751154e-04    1.319219436e+00    3.663029796e-04
2.058100000e+03    6.560749676e-04    1.319221725e+00    3.539486237e-04
2.058200000e+03    6.484249218e-04    1.319227061e+00    3.471098514e-04
2.058300000e+03    6.407748390e-04    1.319227408e+00    3.404784046e-04
2.058400000e+03    6.264747347e-04    1.319231256e+00    3.279762446e-04
2.058500000e+03    6.156745996e-04    1.319241947e+00    3.182052079e-04
2.058600000e+03    6.103745578e-04    1.319255067e+00    3.130698877e-04
2.058700000e+03    6.121745336e-04    1.319268363e+00    3.140403875e-04
2.058800000e+03    6.163745893e-04    1.319277313e+00    3.172572152e-04
2.058900000e+03    6.205745932e-04    1.319288100e+00    3.203974728e-04
2.059000000e+03    6.338747324e-04    1.319297642e+00    3.314228857e-04
2.059100000e+03    6.483748537e-04    1.319298957e+00    3.438215135e-04
2.059200000e+03    6.611750160e-04    1.319296147e+00    3.549268496e-04
2.059300000e+03    6.691750992e-04    1.319287424e+00    3.621446815e-04
2.059400000e+03    6.701251606e-04    1.319280239e+00    3.632301146e-04
2.059500000e+03    6.710751739e-04    1.319273416e+00    3.643004005e-04
2.059600000e+03    6.671751909e-04    1.319265755e+00    3.612312679e-04
2.059700000e+03    6.595751199e-04    1.319261035e+00    3.548562179e-04
2.059800000e+03    6.508750742e-04    1.319261457e+00    3.473220788e-04
2.059900000e+03    6.474750251e-04    1.319264589e+00    3.442369351e-04
2.060000000e+03    6.440750263e-04    1.319266078e+00    3.412202628e-04
2.060100000e+03    6.412749784e-04    1.319271226e+00    3.385683096e-04
2.060200000e+03    6.437750246e-04    1.319277279e+00    3.404392152e-04
2.060300000e+03    6.511750733e-04    1.319281827e+00    3.465881136e-04
2.060400000e+03    6.613752079e-04    1.319280425e+00    3.553922091e-04
2.060500000e+03    6.665252570e-04    1.319275298e+00    3.600054602e-04
2.060600000e+03    6.716753489e-04    1.319271812e+00    3.645503217e-04
2.060700000e+03    6.787754232e-04    1.319263516e+00    3.709716234e-04
